experiment_id,timestamp,batch_size,homogeneity,iteration,test_accuracy,full_repair_accuracy,batch_repair_time,error_message
stoch_bs10_class_homogeneous_correct_cls5,2025-06-06 00:07:41,10,class_homogeneous_correct,2,0.5873,0.883,8.127275705337524,
stoch_bs10_class_homogeneous_correct_cls5,2025-06-06 00:08:02,10,class_homogeneous_correct,3,0.5703,0.9,8.141244411468506,
stoch_bs10_class_homogeneous_correct_cls5,2025-06-06 00:08:22,10,class_homogeneous_correct,4,0.438,0.961,8.76812744140625,
stoch_bs10_class_homogeneous_correct_cls5,2025-06-06 00:08:53,10,class_homogeneous_correct,5,0.4375,0.962,10.115890502929688,
stoch_bs10_class_homogeneous_correct_cls5,2025-06-06 00:09:12,10,class_homogeneous_correct,6,0.4375,0.962,8.260058641433716,
stoch_bs10_class_homogeneous_correct_cls5,2025-06-06 00:09:32,10,class_homogeneous_correct,7,0.4375,0.962,8.38577127456665,
stoch_bs10_class_homogeneous_correct_cls5,2025-06-06 00:09:52,10,class_homogeneous_correct,8,0.3065,0.994,8.752147436141968,
stoch_bs10_class_homogeneous_correct_cls5,2025-06-06 00:10:13,10,class_homogeneous_correct,9,0.2636,0.995,8.484933853149414,
stoch_bs10_class_homogeneous_correct_cls5,2025-06-06 00:10:46,10,class_homogeneous_correct,10,0.2636,0.995,12.229772806167603,
stoch_bs10_class_homogeneous_correct_cls5,2025-06-06 00:11:06,10,class_homogeneous_correct,11,0.2636,0.995,8.939488649368286,
stoch_bs10_class_homogeneous_correct_cls5,2025-06-06 00:11:27,10,class_homogeneous_correct,12,0.2351,1.0,8.322515964508057,
stoch_bs10_class_homogeneous_correct_cls5,2025-06-06 00:11:47,10,class_homogeneous_correct,13,0.2338,1.0,8.595083475112915,
stoch_bs10_class_homogeneous_correct_cls5,2025-06-06 00:12:07,10,class_homogeneous_correct,14,0.2338,1.0,8.280303955078125,
stoch_bs10_class_homogeneous_correct_cls5,2025-06-06 00:12:35,10,class_homogeneous_correct,15,0.2338,1.0,8.896242141723633,
stoch_bs10_class_homogeneous_correct_cls5,2025-06-06 00:12:56,10,class_homogeneous_correct,16,0.2338,1.0,8.99335527420044,
stoch_bs10_class_homogeneous_correct_cls5,2025-06-06 00:13:14,10,class_homogeneous_correct,17,0.2338,1.0,8.680681228637695,
stoch_bs10_class_homogeneous_correct_cls5,2025-06-06 00:13:33,10,class_homogeneous_correct,18,0.2338,1.0,8.322840929031372,
stoch_bs10_class_homogeneous_correct_cls5,2025-06-06 00:13:52,10,class_homogeneous_correct,19,0.2338,1.0,8.412513017654419,
stoch_bs10_class_homogeneous_correct_cls5,2025-06-06 00:14:24,10,class_homogeneous_correct,20,0.2338,1.0,11.932973861694336,
stoch_bs10_class_homogeneous_correct_cls5,2025-06-06 00:14:42,10,class_homogeneous_correct,21,0.2338,1.0,7.847564220428467,
stoch_bs10_class_homogeneous_correct_cls5,2025-06-06 00:15:00,10,class_homogeneous_correct,22,0.2333,1.0,8.608998775482178,
stoch_bs10_class_homogeneous_correct_cls5,2025-06-06 00:15:19,10,class_homogeneous_correct,23,0.2333,1.0,9.032944440841675,
stoch_bs10_class_homogeneous_correct_cls5,2025-06-06 00:15:39,10,class_homogeneous_correct,24,0.2333,1.0,9.189366102218628,
stoch_bs10_class_homogeneous_correct_cls6,2025-06-06 00:16:20,10,class_homogeneous_correct,1,0.6956,0.858,10.939355611801147,
stoch_bs10_class_homogeneous_correct_cls6,2025-06-06 00:16:40,10,class_homogeneous_correct,2,0.6969,0.861,8.672423124313354,
stoch_bs10_class_homogeneous_correct_cls6,2025-06-06 00:16:59,10,class_homogeneous_correct,3,0.6378,0.91,8.6836097240448,
stoch_bs10_class_homogeneous_correct_cls6,2025-06-06 00:17:18,10,class_homogeneous_correct,4,0.6207,0.927,8.66872787475586,
stoch_bs10_class_homogeneous_correct_cls6,2025-06-06 00:17:37,10,class_homogeneous_correct,5,0.5777,0.971,8.481272459030151,
stoch_bs10_class_homogeneous_correct_cls6,2025-06-06 00:18:09,10,class_homogeneous_correct,6,0.5777,0.971,13.543917417526245,
stoch_bs10_class_homogeneous_correct_cls6,2025-06-06 00:18:27,10,class_homogeneous_correct,7,0.5777,0.971,8.376996040344238,
stoch_bs10_class_homogeneous_correct_cls6,2025-06-06 00:18:47,10,class_homogeneous_correct,8,0.5777,0.971,9.324372053146362,
stoch_bs10_class_homogeneous_correct_cls6,2025-06-06 00:19:06,10,class_homogeneous_correct,9,0.5215,0.989,8.60398554801941,
stoch_bs10_class_homogeneous_correct_cls6,2025-06-06 00:19:25,10,class_homogeneous_correct,10,0.498,0.995,8.697163820266724,
stoch_bs10_class_homogeneous_correct_cls6,2025-06-06 00:19:48,10,class_homogeneous_correct,11,0.4653,0.996,9.107835292816162,
stoch_bs10_class_homogeneous_correct_cls6,2025-06-06 00:20:15,10,class_homogeneous_correct,12,0.3817,0.998,12.955935716629028,
stoch_bs10_class_homogeneous_correct_cls6,2025-06-06 00:20:34,10,class_homogeneous_correct,13,0.3817,0.998,8.48074460029602,
stoch_bs10_class_homogeneous_correct_cls6,2025-06-06 00:20:52,10,class_homogeneous_correct,14,0.3817,0.998,8.215650081634521,
stoch_bs10_class_homogeneous_correct_cls6,2025-06-06 00:21:12,10,class_homogeneous_correct,15,0.3716,0.998,8.718565225601196,
stoch_bs10_class_homogeneous_correct_cls6,2025-06-06 00:21:40,10,class_homogeneous_correct,16,0.3716,0.998,8.787862062454224,
stoch_bs10_class_homogeneous_correct_cls6,2025-06-06 00:21:59,10,class_homogeneous_correct,17,0.3716,0.998,10.445312261581421,
stoch_bs10_class_homogeneous_correct_cls6,2025-06-06 00:22:18,10,class_homogeneous_correct,18,0.3716,0.998,8.236630916595459,
stoch_bs10_class_homogeneous_correct_cls6,2025-06-06 00:22:36,10,class_homogeneous_correct,19,0.3716,0.998,8.72921109199524,
stoch_bs10_class_homogeneous_correct_cls6,2025-06-06 00:22:55,10,class_homogeneous_correct,20,0.366,0.998,8.694825649261475,
stoch_bs10_class_homogeneous_correct_cls6,2025-06-06 00:23:15,10,class_homogeneous_correct,21,0.366,0.998,8.620057106018066,
stoch_bs10_class_homogeneous_correct_cls6,2025-06-06 00:23:42,10,class_homogeneous_correct,22,0.366,0.998,12.684465646743774,
stoch_bs10_class_homogeneous_correct_cls6,2025-06-06 00:24:01,10,class_homogeneous_correct,23,0.3508,0.998,8.374447345733643,
stoch_bs10_class_homogeneous_correct_cls6,2025-06-06 00:24:20,10,class_homogeneous_correct,24,0.3508,0.998,8.864565372467041,
stoch_bs10_class_homogeneous_correct_cls7,2025-06-06 00:24:50,10,class_homogeneous_correct,1,0.7165,0.797,8.176043033599854,
stoch_bs10_class_homogeneous_correct_cls7,2025-06-06 00:25:20,10,class_homogeneous_correct,2,0.6049,0.937,12.123389959335327,
stoch_bs10_class_homogeneous_correct_cls7,2025-06-06 00:25:39,10,class_homogeneous_correct,3,0.6038,0.938,8.475810050964355,
stoch_bs10_class_homogeneous_correct_cls7,2025-06-06 00:25:58,10,class_homogeneous_correct,4,0.6006,0.939,8.636338710784912,
stoch_bs10_class_homogeneous_correct_cls7,2025-06-06 00:26:17,10,class_homogeneous_correct,5,0.5753,0.967,8.55209994316101,
stoch_bs10_class_homogeneous_correct_cls7,2025-06-06 00:26:36,10,class_homogeneous_correct,6,0.5753,0.967,8.504022121429443,
stoch_bs10_class_homogeneous_correct_cls7,2025-06-06 00:27:06,10,class_homogeneous_correct,7,0.5745,0.968,10.880110025405884,
stoch_bs10_class_homogeneous_correct_cls7,2025-06-06 00:27:25,10,class_homogeneous_correct,8,0.5474,0.981,8.430749416351318,
stoch_bs10_class_homogeneous_correct_cls7,2025-06-06 00:27:45,10,class_homogeneous_correct,9,0.5474,0.981,8.132144927978516,
stoch_bs10_class_homogeneous_correct_cls7,2025-06-06 00:28:05,10,class_homogeneous_correct,10,0.5474,0.981,8.536216020584106,
stoch_bs10_class_homogeneous_correct_cls7,2025-06-06 00:28:26,10,class_homogeneous_correct,11,0.5469,0.982,8.600443124771118,
stoch_bs10_class_homogeneous_correct_cls7,2025-06-06 00:28:50,10,class_homogeneous_correct,12,0.5469,0.982,8.929182767868042,
stoch_bs10_class_homogeneous_correct_cls7,2025-06-06 00:29:15,10,class_homogeneous_correct,13,0.5448,0.984,12.006349086761475,
stoch_bs10_class_homogeneous_correct_cls7,2025-06-06 00:29:35,10,class_homogeneous_correct,14,0.5448,0.984,8.344110012054443,
stoch_bs10_class_homogeneous_correct_cls7,2025-06-06 00:29:55,10,class_homogeneous_correct,15,0.5448,0.984,8.387051343917847,
stoch_bs10_class_homogeneous_correct_cls7,2025-06-06 00:30:16,10,class_homogeneous_correct,16,0.5281,0.986,8.390951871871948,
stoch_bs10_class_homogeneous_correct_cls7,2025-06-06 00:30:43,10,class_homogeneous_correct,17,0.5276,0.986,8.800772428512573,
stoch_bs10_class_homogeneous_correct_cls7,2025-06-06 00:31:07,10,class_homogeneous_correct,18,0.5235,0.986,12.007997274398804,
stoch_bs10_class_homogeneous_correct_cls7,2025-06-06 00:31:26,10,class_homogeneous_correct,19,0.5235,0.986,7.973129987716675,
stoch_bs10_class_homogeneous_correct_cls7,2025-06-06 00:31:46,10,class_homogeneous_correct,20,0.5235,0.986,8.238962173461914,
stoch_bs10_class_homogeneous_correct_cls7,2025-06-06 00:32:08,10,class_homogeneous_correct,21,0.5235,0.986,10.299327850341797,
stoch_bs10_class_homogeneous_correct_cls7,2025-06-06 00:32:30,10,class_homogeneous_correct,22,0.5235,0.986,8.468757152557373,
stoch_bs10_class_homogeneous_correct_cls7,2025-06-06 00:32:56,10,class_homogeneous_correct,23,0.5235,0.986,11.906403064727783,
stoch_bs10_class_homogeneous_correct_cls7,2025-06-06 00:33:15,10,class_homogeneous_correct,24,0.5235,0.986,8.368127346038818,
stoch_bs10_class_homogeneous_correct_cls8,2025-06-06 00:33:47,10,class_homogeneous_correct,1,0.7114,0.857,8.054265260696411,
stoch_bs10_class_homogeneous_correct_cls8,2025-06-06 00:34:11,10,class_homogeneous_correct,2,0.7113,0.881,9.778745889663696,
stoch_bs10_class_homogeneous_correct_cls8,2025-06-06 00:34:38,10,class_homogeneous_correct,3,0.6972,0.894,12.382043600082397,
stoch_bs10_class_homogeneous_correct_cls8,2025-06-06 00:34:57,10,class_homogeneous_correct,4,0.687,0.903,8.26678204536438,
stoch_bs10_class_homogeneous_correct_cls8,2025-06-06 00:35:16,10,class_homogeneous_correct,5,0.687,0.903,8.781087160110474,
stoch_bs10_class_homogeneous_correct_cls8,2025-06-06 00:35:35,10,class_homogeneous_correct,6,0.6046,0.943,8.965188026428223,
stoch_bs10_class_homogeneous_correct_cls8,2025-06-06 00:35:54,10,class_homogeneous_correct,7,0.5494,0.956,8.49877643585205,
stoch_bs10_class_homogeneous_correct_cls8,2025-06-06 00:36:17,10,class_homogeneous_correct,8,0.4847,0.963,9.124471187591553,
stoch_bs10_class_homogeneous_correct_cls8,2025-06-06 00:36:42,10,class_homogeneous_correct,9,0.3984,0.994,12.225852251052856,
stoch_bs10_class_homogeneous_correct_cls8,2025-06-06 00:37:01,10,class_homogeneous_correct,10,0.3984,0.994,8.764743089675903,
stoch_bs10_class_homogeneous_correct_cls8,2025-06-06 00:37:20,10,class_homogeneous_correct,11,0.3984,0.994,8.62375259399414,
stoch_bs10_class_homogeneous_correct_cls8,2025-06-06 00:37:40,10,class_homogeneous_correct,12,0.3194,0.998,8.887841939926147,
stoch_bs10_class_homogeneous_correct_cls8,2025-06-06 00:37:58,10,class_homogeneous_correct,13,0.3194,0.998,8.605895757675171,
stoch_bs10_class_homogeneous_correct_cls8,2025-06-06 00:38:24,10,class_homogeneous_correct,14,0.3194,0.998,8.289767980575562,
stoch_bs10_class_homogeneous_correct_cls8,2025-06-06 00:38:46,10,class_homogeneous_correct,15,0.3194,0.998,11.329801797866821,
stoch_bs10_class_homogeneous_correct_cls8,2025-06-06 00:39:05,10,class_homogeneous_correct,16,0.3194,0.998,8.192286729812622,
stoch_bs10_class_homogeneous_correct_cls8,2025-06-06 00:39:23,10,class_homogeneous_correct,17,0.3194,0.998,8.450120210647583,
stoch_bs10_class_homogeneous_correct_cls8,2025-06-06 00:39:42,10,class_homogeneous_correct,18,0.3194,0.998,8.686663150787354,
stoch_bs10_class_homogeneous_correct_cls8,2025-06-06 00:40:01,10,class_homogeneous_correct,19,0.3194,0.998,8.259614706039429,
stoch_bs10_class_homogeneous_correct_cls8,2025-06-06 00:40:29,10,class_homogeneous_correct,20,0.2877,0.999,8.995831966400146,
stoch_bs10_class_homogeneous_correct_cls8,2025-06-06 00:40:47,10,class_homogeneous_correct,21,0.2877,0.999,8.567633390426636,
stoch_bs10_class_homogeneous_correct_cls8,2025-06-06 00:41:06,10,class_homogeneous_correct,22,0.2877,0.999,8.345882415771484,
stoch_bs10_class_homogeneous_correct_cls8,2025-06-06 00:41:24,10,class_homogeneous_correct,23,0.2877,0.999,8.878911972045898,
stoch_bs10_class_homogeneous_correct_cls8,2025-06-06 00:41:44,10,class_homogeneous_correct,24,0.2877,0.999,9.531557083129883,
stoch_bs10_class_homogeneous_correct_cls9,2025-06-06 00:42:24,10,class_homogeneous_correct,1,0.7147,0.726,12.848374366760254,
stoch_bs10_class_homogeneous_correct_cls9,2025-06-06 00:42:43,10,class_homogeneous_correct,2,0.6892,0.84,8.113152265548706,
stoch_bs10_class_homogeneous_correct_cls9,2025-06-06 00:43:04,10,class_homogeneous_correct,3,0.6544,0.872,8.772598266601562,
stoch_bs10_class_homogeneous_correct_cls9,2025-06-06 00:43:24,10,class_homogeneous_correct,4,0.649,0.887,8.647557735443115,
stoch_bs10_class_homogeneous_correct_cls9,2025-06-06 00:43:44,10,class_homogeneous_correct,5,0.5891,0.936,8.656697273254395,
stoch_bs10_class_homogeneous_correct_cls9,2025-06-06 00:44:13,10,class_homogeneous_correct,6,0.5487,0.952,13.050835132598877,
stoch_bs10_class_homogeneous_correct_cls9,2025-06-06 00:44:33,10,class_homogeneous_correct,7,0.5347,0.958,8.14512848854065,
stoch_bs10_class_homogeneous_correct_cls9,2025-06-06 00:44:53,10,class_homogeneous_correct,8,0.4955,0.975,8.571571111679077,
stoch_bs10_class_homogeneous_correct_cls9,2025-06-06 00:45:14,10,class_homogeneous_correct,9,0.4764,0.977,8.901974201202393,
stoch_bs10_class_homogeneous_correct_cls9,2025-06-06 00:45:34,10,class_homogeneous_correct,10,0.4764,0.977,8.15890622138977,
stoch_bs10_class_homogeneous_correct_cls9,2025-06-06 00:46:03,10,class_homogeneous_correct,11,0.4595,0.98,8.671803712844849,
stoch_bs10_class_homogeneous_correct_cls9,2025-06-06 00:46:23,10,class_homogeneous_correct,12,0.4595,0.98,8.119888544082642,
stoch_bs10_class_homogeneous_correct_cls9,2025-06-06 00:46:44,10,class_homogeneous_correct,13,0.4239,0.984,8.424728870391846,
stoch_bs10_class_homogeneous_correct_cls9,2025-06-06 00:47:04,10,class_homogeneous_correct,14,0.4239,0.984,8.51731276512146,
stoch_bs10_class_homogeneous_correct_cls9,2025-06-06 00:47:25,10,class_homogeneous_correct,15,0.3792,0.988,8.815966129302979,
stoch_bs10_class_homogeneous_correct_cls9,2025-06-06 00:47:46,10,class_homogeneous_correct,16,0.3256,0.991,8.64363980293274,
stoch_bs10_class_homogeneous_correct_cls9,2025-06-06 00:48:13,10,class_homogeneous_correct,17,0.2865,0.995,13.464500665664673,
stoch_bs10_class_homogeneous_correct_cls9,2025-06-06 00:48:32,10,class_homogeneous_correct,18,0.2865,0.995,8.164642572402954,
stoch_bs10_class_homogeneous_correct_cls9,2025-06-06 00:48:51,10,class_homogeneous_correct,19,0.2865,0.995,8.178750991821289,
stoch_bs10_class_homogeneous_correct_cls9,2025-06-06 00:49:11,10,class_homogeneous_correct,20,0.2865,0.995,8.136641025543213,
stoch_bs10_class_homogeneous_correct_cls9,2025-06-06 00:49:32,10,class_homogeneous_correct,21,0.2865,0.995,8.572136402130127,
stoch_bs10_class_homogeneous_correct_cls9,2025-06-06 00:50:01,10,class_homogeneous_correct,22,0.2865,0.995,9.242643117904663,
stoch_bs10_class_homogeneous_correct_cls9,2025-06-06 00:50:20,10,class_homogeneous_correct,23,0.2865,0.995,8.086244821548462,
stoch_bs10_class_homogeneous_correct_cls9,2025-06-06 00:50:41,10,class_homogeneous_correct,24,0.2865,0.995,8.560081243515015,
stoch_bs20_misclassified,2025-06-06 00:51:17,20,misclassified,1,0.5327,0.21203438395415472,9.16037106513977,
stoch_bs20_misclassified,2025-06-06 00:51:40,20,misclassified,2,0.4373,0.20773638968481375,8.905428171157837,
stoch_bs20_misclassified,2025-06-06 00:52:13,20,misclassified,3,0.2773,0.2238538681948424,16.693552494049072,
stoch_bs20_misclassified,2025-06-06 00:52:38,20,misclassified,4,0.1907,0.2134670487106017,10.372371912002563,
stoch_bs20_misclassified,2025-06-06 00:53:01,20,misclassified,5,0.1905,0.20236389684813755,10.370256185531616,
stoch_bs20_misclassified,2025-06-06 00:53:25,20,misclassified,6,0.2231,0.21525787965616044,10.435453414916992,
stoch_bs20_misclassified,2025-06-06 00:53:48,20,misclassified,7,0.2273,0.2080945558739255,9.00909423828125,
stoch_bs20_misclassified,2025-06-06 00:54:19,20,misclassified,8,0.2486,0.20558739255014327,16.41122794151306,
stoch_bs20_misclassified,2025-06-06 00:54:41,20,misclassified,9,0.2346,0.19018624641833812,10.1721830368042,
stoch_bs20_misclassified,2025-06-06 00:55:03,20,misclassified,10,0.1594,0.20630372492836677,10.190659761428833,
stoch_bs20_misclassified,2025-06-06 00:55:25,20,misclassified,11,0.261,0.23603151862464183,10.199748516082764,
stoch_bs20_misclassified,2025-06-06 00:55:57,20,misclassified,12,0.2081,0.25716332378223494,9.703613519668579,
stoch_bs20_misclassified,2025-06-06 00:56:18,20,misclassified,13,0.2505,0.24570200573065903,8.896883249282837,
stoch_bs20_misclassified,2025-06-06 00:56:40,20,misclassified,14,0.184,0.22242120343839542,10.45842432975769,
stoch_bs20_misclassified,2025-06-06 00:57:01,20,misclassified,15,0.2947,0.23603151862464183,8.767128944396973,
stoch_bs20_misclassified,2025-06-06 00:57:23,20,misclassified,16,0.2918,0.2718481375358166,8.84507966041565,
stoch_bs20_misclassified,2025-06-06 00:57:53,20,misclassified,17,0.3158,0.2904727793696275,12.858776807785034,
stoch_bs20_misclassified,2025-06-06 00:58:15,20,misclassified,18,0.2228,0.2718481375358166,10.69379734992981,
stoch_bs20_misclassified,2025-06-06 00:58:37,20,misclassified,19,0.1754,0.24426934097421205,10.1269371509552,
stoch_bs20_misclassified,2025-06-06 00:58:58,20,misclassified,20,0.2862,0.21597421203438397,8.564674139022827,
stoch_bs20_misclassified,2025-06-06 00:59:23,20,misclassified,21,0.2387,0.22492836676217765,8.848897695541382,
stoch_bs20_misclassified,2025-06-06 00:59:52,20,misclassified,22,0.0906,0.23030085959885388,14.200474977493286,
stoch_bs20_misclassified,2025-06-06 01:00:14,20,misclassified,23,0.1092,0.25859598853868193,9.305071353912354,
stoch_bs20_misclassified,2025-06-06 01:00:36,20,misclassified,24,0.2102,0.25537249283667623,9.190844774246216,
stoch_bs20_class_homogeneous_correct_cls0,2025-06-06 01:01:15,20,class_homogeneous_correct,1,0.5872,0.941,10.728681564331055,
stoch_bs20_class_homogeneous_correct_cls0,2025-06-06 01:01:42,20,class_homogeneous_correct,2,0.485,0.97,16.722568035125732,
stoch_bs20_class_homogeneous_correct_cls0,2025-06-06 01:02:06,20,class_homogeneous_correct,3,0.4149,0.985,13.151022672653198,
stoch_bs20_class_homogeneous_correct_cls0,2025-06-06 01:02:33,20,class_homogeneous_correct,4,0.4149,0.985,16.64903163909912,
stoch_bs20_class_homogeneous_correct_cls0,2025-06-06 01:03:00,20,class_homogeneous_correct,5,0.3239,0.988,10.357765436172485,
